,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
384498,0,major_purchase,15.35,MORTGAGE,126000.0,2400,PA,697.0
384499,0,credit_card,8.9,OWN,45000.0,7500,RI,742.0
384500,0,house,27.81,OWN,40000.0,10000,MI,742.0
384501,1,other,17.73,OWN,54000.0,5000,CA,662.0
384502,0,home_improvement,24.48,MORTGAGE,115000.0,12000,FL,667.0
384503,0,credit_card,4.45,RENT,38000.0,4500,NY,712.0
384504,0,debt_consolidation,18.24,RENT,48000.0,6000,NC,667.0
384505,0,credit_card,35.76,MORTGAGE,114000.0,13200,LA,692.0
384506,0,car,7.71,OWN,42000.0,5500,CO,752.0
384507,0,home_improvement,9.0,MORTGAGE,163500.0,11000,TX,667.0
384508,0,debt_consolidation,26.04,MORTGAGE,45671.04,2775,FL,747.0
384509,0,debt_consolidation,19.04,MORTGAGE,95000.0,17000,IN,687.0
384510,0,house,1.21,MORTGAGE,135000.0,12000,GA,702.0
384511,0,debt_consolidation,14.48,MORTGAGE,95000.0,30000,PA,672.0
384512,0,debt_consolidation,17.73,MORTGAGE,73000.0,35000,OH,692.0
384513,0,debt_consolidation,30.04,MORTGAGE,116000.0,15600,UT,692.0
384514,0,other,7.58,MORTGAGE,200000.0,3000,AL,812.0
384515,0,debt_consolidation,7.75,RENT,135000.0,10000,CA,667.0
384516,0,debt_consolidation,21.28,RENT,86325.0,10000,MI,672.0
384517,0,credit_card,4.73,OWN,18000.0,1600,FL,712.0
384518,0,home_improvement,15.62,MORTGAGE,58000.0,16000,FL,692.0
384519,0,home_improvement,260.24,MORTGAGE,552000.0,35000,NC,722.0
384520,0,credit_card,28.56,OWN,43741.0,10000,SC,672.0
384521,1,debt_consolidation,6.77,RENT,70000.0,11200,CA,712.0
384522,0,other,22.82,OWN,63000.0,30000,HI,702.0
384523,0,debt_consolidation,13.89,MORTGAGE,465000.0,11650,NM,677.0
384524,0,debt_consolidation,7.83,RENT,45232.0,4800,CA,712.0
384525,0,debt_consolidation,19.37,RENT,24960.0,1000,VA,727.0
384526,0,other,27.59,RENT,109818.0,2000,TX,687.0
384527,0,debt_consolidation,29.63,MORTGAGE,130500.0,25000,FL,712.0
384528,1,debt_consolidation,23.77,RENT,28920.0,5000,NC,667.0
384529,0,vacation,7.2,RENT,38000.0,1500,PA,692.0
384530,0,major_purchase,39.66,MORTGAGE,60000.0,10000,MN,667.0
384531,1,moving,0.81,RENT,34068.04,5600,CA,722.0
384532,0,debt_consolidation,20.17,MORTGAGE,109000.0,16800,UT,662.0
384533,0,debt_consolidation,12.24,OWN,77250.0,25000,NJ,817.0
384534,0,debt_consolidation,13.05,MORTGAGE,105000.0,15000,CA,707.0
384535,0,debt_consolidation,10.63,MORTGAGE,70000.0,13200,AL,787.0
384536,0,major_purchase,10.02,RENT,52000.0,14000,VA,677.0
384537,1,debt_consolidation,8.93,RENT,125000.0,5000,NY,687.0
384538,0,debt_consolidation,25.07,MORTGAGE,46500.0,5000,FL,672.0
384539,0,debt_consolidation,17.16,RENT,95000.0,18000,LA,697.0
384540,0,debt_consolidation,3.01,MORTGAGE,49000.0,5000,TX,692.0
384541,0,debt_consolidation,18.44,RENT,68140.8,32000,MD,712.0
384542,0,debt_consolidation,24.41,MORTGAGE,80000.0,12000,NC,702.0
384543,0,debt_consolidation,11.32,RENT,33996.0,5000,NJ,672.0
384544,0,debt_consolidation,33.07,MORTGAGE,95000.0,10000,OH,677.0
384545,1,debt_consolidation,16.66,RENT,85000.0,4150,CA,677.0
384546,0,debt_consolidation,27.32,MORTGAGE,45000.0,13000,CO,697.0
384547,1,credit_card,14.17,RENT,20000.0,8000,OH,672.0
384548,0,debt_consolidation,24.1,MORTGAGE,48000.0,12000,AZ,722.0
384549,0,car,3.94,OWN,46000.0,4500,TX,702.0
384550,0,credit_card,13.24,RENT,55000.0,15000,FL,662.0
384551,0,major_purchase,3.24,RENT,380000.0,7500,OH,752.0
384552,0,other,31.07,RENT,73000.0,6000,AL,832.0
384553,0,other,37.47,RENT,40000.0,1800,WA,782.0
384554,1,home_improvement,16.31,MORTGAGE,66000.0,15000,WI,732.0
384555,0,debt_consolidation,29.33,MORTGAGE,46600.0,10000,NM,682.0
384556,1,debt_consolidation,34.49,MORTGAGE,221000.0,15000,TX,697.0
384557,1,home_improvement,32.38,OWN,50000.0,24000,WY,662.0
384558,0,debt_consolidation,29.53,RENT,36000.0,11000,CO,662.0
384559,0,debt_consolidation,17.37,MORTGAGE,172000.0,40000,MD,777.0
384560,0,debt_consolidation,14.31,OWN,135000.0,20000,MO,687.0
384561,0,home_improvement,1.91,OWN,78000.0,25000,NY,812.0
384562,0,credit_card,25.5,MORTGAGE,100000.0,30000,MD,662.0
384563,1,debt_consolidation,108.14,MORTGAGE,72400.0,11200,MA,692.0
384564,1,credit_card,36.18,MORTGAGE,72000.0,16000,IN,747.0
384565,1,debt_consolidation,8.62,RENT,60000.0,5000,FL,672.0
384566,0,credit_card,33.06,RENT,254000.0,5900,VA,697.0
384567,1,debt_consolidation,8.54,RENT,44000.0,20000,TX,672.0
384568,0,debt_consolidation,7.02,RENT,110000.0,21600,NV,667.0
384569,0,debt_consolidation,23.37,OWN,80000.0,12000,NC,702.0
384570,0,debt_consolidation,1.3,RENT,25000.0,3000,VA,717.0
384571,0,other,24.26,MORTGAGE,165000.0,6000,MO,802.0
384572,0,other,1.73,MORTGAGE,51750.0,25000,NC,807.0
384573,0,debt_consolidation,13.69,MORTGAGE,160000.0,7000,FL,782.0
384574,0,debt_consolidation,16.91,OWN,68000.0,20000,OR,772.0
384575,0,debt_consolidation,38.64,RENT,31000.0,9500,FL,717.0
384576,0,home_improvement,3.85,OWN,105000.0,10000,NY,697.0
384577,0,home_improvement,11.79,MORTGAGE,70000.0,5000,CT,662.0
384578,0,other,9.04,RENT,119000.0,10000,CA,672.0
384579,0,small_business,1.16,RENT,53833.0,15000,TX,672.0
384580,0,credit_card,29.58,RENT,60000.0,10000,CA,697.0
384581,0,debt_consolidation,39.41,OWN,90000.0,30000,MD,677.0
384582,0,credit_card,12.74,RENT,80000.0,6600,PA,687.0
384583,0,other,26.79,RENT,37000.0,8000,OH,832.0
384584,0,other,36.82,MORTGAGE,60000.0,3400,TX,672.0
384585,0,debt_consolidation,6.89,MORTGAGE,38000.0,3600,MS,717.0
384586,0,other,15.22,MORTGAGE,81000.0,26000,IL,702.0
384587,1,debt_consolidation,11.47,MORTGAGE,145000.0,16000,FL,702.0
384588,0,debt_consolidation,18.38,RENT,75000.0,32000,TX,732.0
384589,0,home_improvement,18.84,MORTGAGE,76000.0,6500,NJ,687.0
384590,0,debt_consolidation,19.92,RENT,50000.0,20000,MA,682.0
384591,0,debt_consolidation,31.89,MORTGAGE,80000.0,5500,CO,777.0
384592,0,debt_consolidation,17.41,OWN,140000.0,16600,CA,667.0
384593,1,house,10.58,OWN,105000.0,35000,NC,742.0
384594,1,debt_consolidation,20.35,MORTGAGE,45000.0,15000,CA,727.0
384595,0,car,5.86,MORTGAGE,199992.0,5600,GA,682.0
384596,0,debt_consolidation,12.05,MORTGAGE,150000.0,24000,UT,732.0
384597,0,debt_consolidation,11.07,MORTGAGE,118000.0,40000,WA,717.0
384598,0,other,22.99,RENT,134000.0,12000,TX,722.0
384599,0,home_improvement,14.68,OWN,44000.0,15000,CT,807.0
384600,0,other,1.9,RENT,54000.0,14000,CO,717.0
384601,0,home_improvement,11.93,OWN,34500.0,3100,AZ,747.0
384602,0,debt_consolidation,15.45,OWN,39000.0,6500,MI,677.0
384603,0,home_improvement,23.65,MORTGAGE,37000.0,16000,PA,692.0
384604,0,other,0.65,OWN,70000.0,35000,PA,822.0
384605,0,debt_consolidation,10.93,MORTGAGE,28000.0,7200,AL,702.0
384606,0,other,10.64,MORTGAGE,75000.0,2000,NV,667.0
384607,0,debt_consolidation,24.18,RENT,90000.0,27000,CA,692.0
384608,1,debt_consolidation,14.05,MORTGAGE,105000.0,10000,KS,677.0
384609,0,debt_consolidation,29.18,MORTGAGE,93000.0,15000,MI,697.0
384610,1,home_improvement,27.32,MORTGAGE,52800.0,33600,SC,777.0
384611,0,debt_consolidation,20.62,MORTGAGE,75000.0,32000,WI,712.0
384612,1,debt_consolidation,23.04,MORTGAGE,80000.0,35000,PA,702.0
384613,0,debt_consolidation,14.88,RENT,110000.0,24000,TX,662.0
384614,1,other,14.53,RENT,22800.0,5000,TX,712.0
384615,0,debt_consolidation,23.7,OWN,49000.0,10000,OK,667.0
384616,0,home_improvement,15.57,MORTGAGE,209000.0,5000,OH,767.0
384617,0,debt_consolidation,21.13,MORTGAGE,48000.0,4000,FL,757.0
384618,0,debt_consolidation,31.54,RENT,75000.0,16000,CT,817.0
384619,0,home_improvement,28.45,MORTGAGE,72000.0,4725,FL,707.0
384620,0,debt_consolidation,17.29,RENT,64000.0,20000,NJ,692.0
384621,0,debt_consolidation,6.81,RENT,84000.0,19000,FL,732.0
384622,0,debt_consolidation,25.4,RENT,44644.0,20000,TN,707.0
384623,0,debt_consolidation,7.06,MORTGAGE,220000.0,40000,HI,747.0
384624,1,debt_consolidation,15.84,MORTGAGE,103000.0,21125,SC,697.0
384625,0,credit_card,18.61,MORTGAGE,85000.0,7500,AL,697.0
384626,0,debt_consolidation,16.98,MORTGAGE,59000.0,10000,NV,677.0
384627,0,major_purchase,2.8,MORTGAGE,60000.0,40000,CA,672.0
384628,1,medical,8.87,OWN,108000.0,24000,CA,672.0
384629,0,debt_consolidation,21.79,OWN,90422.0,35000,MD,712.0
384630,0,house,0.57,OWN,65000.0,15000,AL,672.0
384631,1,debt_consolidation,5.98,OWN,88000.0,10000,OH,662.0
384632,0,debt_consolidation,18.47,RENT,38400.0,6000,CA,692.0
384633,1,other,5.92,RENT,15000.0,3000,NC,742.0
384634,1,debt_consolidation,23.5,RENT,60000.0,8850,IL,687.0
384635,0,credit_card,25.3,MORTGAGE,65000.0,6000,ID,742.0
384636,0,debt_consolidation,12.06,RENT,630000.0,29275,CA,692.0
384637,1,debt_consolidation,8.59,RENT,70000.0,10000,SC,677.0
384638,0,debt_consolidation,32.21,MORTGAGE,100000.0,16000,TX,677.0
384639,0,major_purchase,4.63,RENT,42000.0,10000,NY,747.0
384640,0,debt_consolidation,8.64,OWN,150000.0,33000,PA,707.0
384641,0,debt_consolidation,7.92,MORTGAGE,180000.0,32000,AK,722.0
384642,0,debt_consolidation,13.48,MORTGAGE,100000.0,25000,MN,742.0
384643,0,credit_card,9.52,RENT,94000.0,6000,VA,717.0
384644,0,medical,8.59,OWN,180000.0,3200,TX,727.0
384645,0,credit_card,23.35,MORTGAGE,160000.0,20000,IN,707.0
384646,0,home_improvement,15.6,MORTGAGE,52998.4,22400,VA,812.0
384647,0,moving,24.63,RENT,65000.0,10000,SC,747.0
384648,0,debt_consolidation,24.72,MORTGAGE,72000.0,13000,CA,717.0
384649,0,other,15.65,RENT,61000.0,2500,OH,767.0
384650,0,debt_consolidation,27.59,OWN,60000.0,10500,MA,707.0
384651,0,home_improvement,22.8,MORTGAGE,130000.0,15000,CA,737.0
384652,0,debt_consolidation,27.76,MORTGAGE,27851.2,8550,FL,677.0
384653,1,debt_consolidation,30.11,MORTGAGE,65000.0,21600,MO,677.0
384654,0,debt_consolidation,18.85,MORTGAGE,65000.0,12000,OR,682.0
384655,1,debt_consolidation,36.06,MORTGAGE,60000.0,19000,GA,777.0
384656,0,debt_consolidation,11.81,RENT,50000.0,3700,CA,687.0
384657,0,debt_consolidation,25.26,MORTGAGE,60000.0,20000,NC,682.0
384658,0,house,6.24,MORTGAGE,125000.0,12000,VA,762.0
384659,0,home_improvement,8.94,MORTGAGE,65000.0,10000,CA,672.0
384660,0,credit_card,15.77,RENT,140000.0,9175,AZ,667.0
384661,1,debt_consolidation,1.31,OWN,132000.0,20000,TX,692.0
384662,0,debt_consolidation,16.62,MORTGAGE,154600.0,28000,MI,667.0
384663,1,car,4.15,RENT,35000.0,32000,LA,707.0
384664,0,debt_consolidation,18.86,OWN,60000.0,12000,CA,702.0
384665,1,major_purchase,17.71,RENT,114278.0,40000,CA,812.0
384666,0,home_improvement,7.27,MORTGAGE,176000.0,36000,MD,697.0
384667,0,debt_consolidation,32.12,OWN,25000.0,13000,NY,737.0
384668,0,debt_consolidation,11.5,MORTGAGE,52000.0,20000,KY,667.0
384669,0,debt_consolidation,30.86,MORTGAGE,67000.0,7500,CA,672.0
384670,1,debt_consolidation,16.69,MORTGAGE,43000.0,13200,WA,712.0
384671,0,credit_card,13.16,OWN,84000.0,16000,GA,682.0
384672,0,home_improvement,16.83,MORTGAGE,69000.0,15000,FL,687.0
384673,0,credit_card,14.15,RENT,80000.0,10000,FL,687.0
384674,0,other,15.22,RENT,60000.0,10000,OK,732.0
384675,0,debt_consolidation,31.83,MORTGAGE,68888.0,9000,OK,727.0
384676,0,debt_consolidation,18.23,MORTGAGE,58000.0,10000,NC,707.0
384677,0,debt_consolidation,27.44,MORTGAGE,167196.0,28000,OR,677.0
384678,0,credit_card,13.61,MORTGAGE,42250.0,6000,NC,707.0
384679,0,debt_consolidation,19.89,MORTGAGE,54000.0,20000,MI,672.0
384680,0,medical,8.91,OWN,92400.0,2500,AZ,702.0
384681,0,debt_consolidation,21.04,OWN,70000.0,10000,SC,677.0
384682,0,debt_consolidation,7.68,MORTGAGE,36000.0,15000,GA,702.0
384683,0,debt_consolidation,27.17,RENT,40400.0,10500,GA,817.0
384684,1,debt_consolidation,20.75,MORTGAGE,190585.0,35000,MO,682.0
384685,1,medical,24.27,RENT,110000.0,5000,AK,707.0
384686,0,other,2.04,RENT,94000.0,4200,TX,707.0
384687,0,debt_consolidation,9.48,MORTGAGE,118000.0,16000,CA,687.0
384688,0,debt_consolidation,10.88,OWN,38000.0,2500,IL,682.0
384689,0,debt_consolidation,12.56,RENT,81000.0,16000,UT,772.0
384690,0,debt_consolidation,29.83,MORTGAGE,85000.0,25000,VA,712.0
384691,0,home_improvement,22.26,RENT,190000.0,10000,TN,687.0
384692,0,debt_consolidation,7.09,MORTGAGE,115000.0,40000,TX,742.0
384693,0,debt_consolidation,8.22,RENT,65000.0,25000,OR,767.0
384694,1,debt_consolidation,34.69,OWN,78000.0,25000,MD,742.0
384695,1,credit_card,26.59,MORTGAGE,52000.0,10000,IN,662.0
384696,0,debt_consolidation,18.96,MORTGAGE,68000.0,12000,OH,712.0
384697,0,home_improvement,29.14,MORTGAGE,120000.0,30000,MN,692.0
384698,0,debt_consolidation,16.49,MORTGAGE,50000.0,24800,OH,712.0
384699,0,debt_consolidation,39.2,OWN,61000.0,14750,TN,797.0
384700,0,debt_consolidation,7.2,MORTGAGE,228000.0,15000,SC,682.0
384701,0,credit_card,15.83,MORTGAGE,39000.0,4200,MN,682.0
384702,1,debt_consolidation,10.33,RENT,28470.0,5000,OK,672.0
384703,0,home_improvement,15.93,MORTGAGE,157000.0,25000,CA,682.0
384704,0,debt_consolidation,19.16,RENT,50000.0,1000,NJ,757.0
384705,0,credit_card,8.38,MORTGAGE,25200.0,8000,CA,667.0
384706,0,debt_consolidation,8.71,RENT,35000.0,5000,RI,692.0
384707,0,debt_consolidation,14.83,MORTGAGE,100000.0,28500,MI,682.0
384708,0,home_improvement,9.97,MORTGAGE,90000.0,20000,GA,687.0
384709,0,home_improvement,2.34,MORTGAGE,79000.0,6400,MO,742.0
384710,1,debt_consolidation,13.06,MORTGAGE,90000.0,10000,NM,672.0
384711,0,other,23.65,MORTGAGE,85000.0,9600,MI,787.0
384712,0,credit_card,28.78,MORTGAGE,117000.0,34800,UT,692.0
384713,0,home_improvement,24.02,OWN,50000.0,9000,KY,727.0
384714,0,debt_consolidation,17.19,MORTGAGE,53000.0,15000,TX,682.0
384715,0,debt_consolidation,4.01,RENT,50000.0,7000,MI,687.0
384716,0,debt_consolidation,9.56,MORTGAGE,66300.0,5500,SC,667.0
384717,0,credit_card,16.06,RENT,74000.0,10000,CA,687.0
384718,0,credit_card,13.17,MORTGAGE,67000.0,30000,WA,692.0
384719,1,debt_consolidation,31.67,MORTGAGE,144000.0,32325,IN,822.0
384720,1,credit_card,24.59,RENT,29000.0,6500,FL,697.0
384721,0,debt_consolidation,52.59,MORTGAGE,71982.0,3675,NV,702.0
384722,1,medical,13.59,RENT,80000.0,6000,SC,662.0
384723,1,debt_consolidation,19.83,MORTGAGE,40000.0,16925,TX,767.0
384724,0,debt_consolidation,22.06,OWN,121000.0,15400,WV,702.0
384725,0,debt_consolidation,16.91,MORTGAGE,65000.0,20000,CT,672.0
384726,1,debt_consolidation,17.35,OWN,115000.0,16000,TX,752.0
384727,0,medical,5.94,RENT,120000.0,5000,WI,692.0
384728,0,debt_consolidation,2.66,MORTGAGE,240000.0,8000,WA,672.0
384729,0,major_purchase,12.31,RENT,54000.0,12000,WA,677.0
384730,1,home_improvement,6.91,RENT,120000.0,10000,CA,737.0
384731,1,credit_card,16.13,RENT,81000.0,35000,OH,687.0
384732,0,credit_card,17.95,MORTGAGE,88000.0,11000,PA,662.0
384733,0,credit_card,20.97,MORTGAGE,43000.0,4000,GA,727.0
384734,0,debt_consolidation,31.92,RENT,58000.0,21000,MA,667.0
384735,0,medical,8.02,MORTGAGE,86500.0,18000,TX,797.0
384736,0,debt_consolidation,29.04,MORTGAGE,51000.0,15000,NC,762.0
384737,0,debt_consolidation,10.22,MORTGAGE,75000.0,15000,IN,687.0
384738,0,home_improvement,14.33,MORTGAGE,130000.0,40000,SC,802.0
384739,1,debt_consolidation,9.91,RENT,80000.0,8000,FL,682.0
384740,0,debt_consolidation,25.38,RENT,75000.0,20000,NC,702.0
384741,0,small_business,17.21,OWN,150000.0,35000,MD,782.0
384742,0,credit_card,14.04,MORTGAGE,60000.0,3025,GA,712.0
384743,0,credit_card,13.29,MORTGAGE,64000.0,5000,GA,702.0
384744,1,debt_consolidation,33.08,MORTGAGE,112000.0,7200,IN,727.0
384745,0,debt_consolidation,6.68,MORTGAGE,90000.0,19200,CO,707.0
384746,0,moving,11.33,MORTGAGE,59000.0,8000,NC,712.0
384747,0,debt_consolidation,30.4,RENT,25000.0,14400,KY,772.0
384748,0,credit_card,4.86,MORTGAGE,240000.0,15000,CT,707.0
384749,0,debt_consolidation,5.66,RENT,91000.0,6000,VA,727.0
384750,0,credit_card,12.97,MORTGAGE,415000.0,40000,IL,707.0
384751,0,credit_card,17.72,RENT,60000.0,7000,CA,662.0
384752,1,debt_consolidation,13.01,RENT,45000.0,24000,CA,672.0
384753,1,major_purchase,33.28,MORTGAGE,87000.0,7000,OK,732.0
384754,0,debt_consolidation,14.02,MORTGAGE,51254.0,10000,FL,672.0
384755,0,debt_consolidation,15.74,MORTGAGE,62000.0,36000,NY,767.0
384756,0,debt_consolidation,23.92,MORTGAGE,95000.0,6000,CA,687.0
384757,0,debt_consolidation,24.66,OWN,55000.0,10000,NY,757.0
384758,0,credit_card,14.77,RENT,100000.0,26000,WA,757.0
384759,0,debt_consolidation,7.99,MORTGAGE,140000.0,25000,CA,727.0
384760,0,debt_consolidation,17.94,RENT,43680.0,5000,CA,667.0
384761,0,home_improvement,17.09,OWN,85000.0,5000,CA,712.0
384762,0,debt_consolidation,21.73,OWN,36000.0,10000,MN,737.0
384763,0,credit_card,14.43,MORTGAGE,210000.0,30000,VA,712.0
384764,0,debt_consolidation,32.48,MORTGAGE,50000.0,8000,MI,682.0
384765,0,debt_consolidation,22.19,RENT,44240.0,20000,WI,747.0
384766,1,debt_consolidation,17.67,OWN,112600.0,5000,NY,682.0
384767,0,debt_consolidation,3.42,MORTGAGE,92000.0,4200,AL,662.0
384768,0,credit_card,15.25,OWN,129000.0,25000,CA,732.0
384769,0,debt_consolidation,22.98,RENT,35000.0,3500,AZ,712.0
384770,0,debt_consolidation,17.03,RENT,52000.0,6000,FL,672.0
384771,0,debt_consolidation,13.75,MORTGAGE,300000.0,30000,CA,687.0
384772,0,credit_card,20.8,MORTGAGE,102000.0,40000,SC,682.0
384773,0,debt_consolidation,21.67,MORTGAGE,35000.0,12250,AL,662.0
384774,1,debt_consolidation,33.31,MORTGAGE,61000.0,20000,KY,672.0
384775,0,credit_card,14.69,OWN,54000.0,15000,AR,682.0
384776,0,debt_consolidation,21.53,RENT,56400.0,16000,CA,662.0
384777,0,other,7.62,MORTGAGE,51000.0,9000,FL,757.0
384778,0,debt_consolidation,7.52,MORTGAGE,220000.0,24000,FL,702.0
384779,0,home_improvement,16.01,MORTGAGE,50000.0,26000,CA,757.0
384780,1,debt_consolidation,17.95,MORTGAGE,56224.0,12800,TX,682.0
384781,0,other,31.93,RENT,89000.0,6000,NY,707.0
384782,1,debt_consolidation,191.7,MORTGAGE,78384.0,20000,TX,742.0
384783,0,debt_consolidation,11.65,OWN,73000.0,4700,VA,692.0
384784,0,credit_card,19.81,RENT,47500.0,18000,OH,677.0
384785,0,debt_consolidation,26.8,RENT,100000.0,7000,NY,722.0
384786,0,credit_card,34.54,MORTGAGE,50000.0,10000,NY,717.0
384787,0,debt_consolidation,39.46,MORTGAGE,132000.0,40000,NC,692.0
384788,0,debt_consolidation,22.36,MORTGAGE,90000.0,21000,KS,712.0
384789,0,other,15.09,RENT,67500.0,16000,NY,717.0
384790,1,other,3.95,MORTGAGE,79000.0,18000,TX,677.0
384791,0,debt_consolidation,7.84,MORTGAGE,100000.0,10100,CA,692.0
384792,0,home_improvement,228.33,MORTGAGE,175000.0,30000,IN,667.0
384793,0,debt_consolidation,15.0,MORTGAGE,120000.0,10000,TX,672.0
384794,0,credit_card,12.46,RENT,60000.0,20000,OR,672.0
384795,0,credit_card,12.56,RENT,88500.0,15000,UT,742.0
384796,0,debt_consolidation,17.51,MORTGAGE,108000.0,16000,AL,757.0
384797,0,debt_consolidation,13.19,RENT,110000.0,10000,NY,667.0
384798,0,credit_card,8.06,MORTGAGE,112000.0,2000,MA,697.0
384799,0,debt_consolidation,10.38,RENT,95000.0,10000,IN,797.0
384800,1,debt_consolidation,27.06,RENT,80000.0,15500,NV,662.0
384801,0,debt_consolidation,8.98,MORTGAGE,120000.0,10000,CO,732.0
384802,1,credit_card,14.0,OWN,12000.0,10000,NC,787.0
384803,0,home_improvement,31.03,MORTGAGE,96000.0,6000,NY,702.0
384804,0,credit_card,13.38,RENT,75000.0,5000,CA,662.0
384805,0,debt_consolidation,30.6,RENT,52000.0,5000,FL,717.0
384806,0,debt_consolidation,10.11,RENT,38000.0,8000,CA,687.0
384807,0,debt_consolidation,5.54,OWN,190000.0,15000,CA,742.0
384808,0,credit_card,7.31,RENT,23000.0,6000,WA,737.0
384809,0,debt_consolidation,16.37,RENT,63071.0,25000,WA,672.0
384810,0,debt_consolidation,15.49,OWN,93500.0,20000,MS,767.0
384811,0,debt_consolidation,9.55,RENT,65000.0,4000,ND,692.0
384812,0,major_purchase,18.43,RENT,65000.0,21000,NC,747.0
384813,0,other,13.8,RENT,40000.0,10000,CA,682.0
384814,0,credit_card,31.11,MORTGAGE,54579.0,5000,VT,737.0
384815,0,debt_consolidation,18.19,MORTGAGE,45000.0,30000,AL,672.0
384816,0,credit_card,24.62,MORTGAGE,72000.0,4000,FL,717.0
384817,0,credit_card,7.23,MORTGAGE,400000.0,40000,MN,717.0
384818,0,debt_consolidation,7.61,MORTGAGE,121200.0,25000,MN,692.0
384819,1,major_purchase,1.5,RENT,70000.0,6700,UT,772.0
384820,0,debt_consolidation,22.03,MORTGAGE,125000.0,18000,CO,712.0
384821,0,house,7.78,MORTGAGE,95000.0,8000,MA,717.0
384822,0,debt_consolidation,27.72,MORTGAGE,33000.0,10000,AR,702.0
384823,0,debt_consolidation,34.47,RENT,32000.0,2000,CA,727.0
384824,0,debt_consolidation,26.76,MORTGAGE,75000.0,12000,VA,682.0
384825,0,home_improvement,9.47,OWN,100000.0,10000,NY,662.0
384826,0,credit_card,20.1,MORTGAGE,49200.0,6000,AR,672.0
384827,1,debt_consolidation,27.65,RENT,80000.0,10000,MN,717.0
384828,0,debt_consolidation,20.17,RENT,36000.0,20000,FL,707.0
384829,0,credit_card,24.29,MORTGAGE,130000.0,15000,TX,667.0
384830,0,credit_card,35.43,OWN,35000.0,20000,TN,842.0
384831,0,debt_consolidation,7.44,MORTGAGE,90000.0,32000,UT,707.0
384832,1,debt_consolidation,22.15,MORTGAGE,104000.0,40000,NY,727.0
384833,0,medical,1.28,RENT,170000.0,40000,MI,672.0
384834,1,debt_consolidation,27.54,MORTGAGE,240000.0,6800,MD,747.0
384835,0,debt_consolidation,48.7,MORTGAGE,96000.0,15000,AZ,722.0
384836,0,debt_consolidation,10.99,MORTGAGE,56000.0,7000,WA,692.0
384837,0,debt_consolidation,9.72,OWN,20000.0,10000,FL,757.0
384838,0,credit_card,23.56,RENT,89000.0,12600,WA,687.0
384839,0,credit_card,24.4,OWN,83000.0,15000,MI,747.0
384840,1,debt_consolidation,26.05,MORTGAGE,103000.0,40000,SC,682.0
384841,0,debt_consolidation,27.72,MORTGAGE,165000.0,27200,MI,677.0
384842,1,credit_card,20.75,RENT,66000.0,15600,PA,722.0
384843,0,credit_card,16.18,MORTGAGE,51250.0,7200,MD,667.0
384844,0,medical,14.45,MORTGAGE,44762.0,11200,CA,692.0
384845,0,car,17.69,OWN,95000.0,3500,TX,762.0
384846,1,debt_consolidation,14.77,MORTGAGE,185000.0,30000,CA,727.0
384847,1,debt_consolidation,25.33,MORTGAGE,88154.0,35000,TX,667.0
384848,0,debt_consolidation,31.16,RENT,33000.0,6000,LA,667.0
384849,0,credit_card,4.31,MORTGAGE,400000.0,30000,CA,667.0
384850,0,debt_consolidation,30.11,MORTGAGE,104000.0,12000,CA,702.0
384851,0,major_purchase,29.72,RENT,55000.0,1600,PA,702.0
384852,1,debt_consolidation,45.48,MORTGAGE,121999.0,27000,OK,702.0
384853,0,other,22.47,OWN,25000.0,10000,CA,732.0
384854,1,other,25.29,OWN,54000.0,7000,CA,812.0
384855,0,debt_consolidation,31.28,MORTGAGE,81500.0,30775,IL,717.0
384856,1,debt_consolidation,32.94,RENT,80000.0,25000,PA,667.0
384857,0,credit_card,0.0,MORTGAGE,72000.0,25000,NY,712.0
384858,0,debt_consolidation,26.54,RENT,75000.0,8300,WI,702.0
384859,0,credit_card,18.04,RENT,52278.85,21200,AZ,697.0
384860,0,other,8.55,OWN,102000.0,7600,KY,752.0
384861,0,home_improvement,13.35,MORTGAGE,145000.0,15000,MN,667.0
384862,0,other,17.78,RENT,55200.0,10000,CA,687.0
384863,1,debt_consolidation,5.45,RENT,65000.0,9000,MA,682.0
384864,1,debt_consolidation,47.15,MORTGAGE,78800.0,29800,IN,687.0
384865,0,credit_card,13.54,MORTGAGE,68000.0,19200,NY,682.0
384866,0,debt_consolidation,18.54,RENT,129672.0,40000,CO,697.0
384867,0,debt_consolidation,23.97,MORTGAGE,75000.0,11200,OH,702.0
384868,0,major_purchase,14.22,MORTGAGE,105000.0,4000,WA,717.0
384869,0,credit_card,11.65,MORTGAGE,45000.0,10000,FL,677.0
384870,0,debt_consolidation,28.83,MORTGAGE,135000.0,25000,IN,692.0
384871,0,debt_consolidation,17.05,MORTGAGE,83000.0,13000,TX,682.0
384872,0,credit_card,19.59,MORTGAGE,85000.0,30000,CA,712.0
384873,0,debt_consolidation,6.84,MORTGAGE,115000.0,10000,FL,677.0
384874,1,debt_consolidation,35.13,RENT,40000.0,18000,MI,697.0
384875,0,debt_consolidation,6.36,MORTGAGE,54000.0,9000,NC,727.0
384876,0,debt_consolidation,24.36,RENT,66000.0,15000,ME,797.0
384877,0,credit_card,12.24,OWN,93000.0,14000,IN,697.0
384878,0,debt_consolidation,17.5,RENT,60000.0,11200,RI,667.0
384879,0,home_improvement,15.72,MORTGAGE,97000.0,32000,CA,677.0
